0,1,2
12079,756.0,173
12080,620.0,109
12081,1025.0,226
12082,789.0,271
12083,231.0,39
12084,663.0,645
12085,588.0,113
12086,960.0,563
12087,600.0,115
12088,231.0,39
12089,231.0,39
12090,231.0,39
12091,1029.0,220
12092,572.0,127
12093,231.0,39
12094,231.0,39
12095,1313.0,240
12096,1311.0,234
12097,808.0,177
12098,223.0,43
12099,754.0,147
12100,231.0,39
12101,581.0,1311
12102,611.0,108
12103,231.0,39
12104,231.0,39
12105,231.0,39
12106,609.0,113
12107,2308.0,536
12108,223.0,43
12109,231.0,39
12110,231.0,39
12111,231.0,39
12112,231.0,39
12113,620.0,104
12114,590.0,115
12115,458.0,1999
12116,590.0,150
12117,594.0,114
12118,1027.0,273
12119,621.0,234
12120,594.0,164
12121,650.0,969
12122,231.0,39
12123,416.0,1717
12124,1318.0,230
12125,1306.0,262
12126,1309.0,222
12127,611.0,108
12128,609.0,105
12129,1015.0,288
12130,740.0,160
12131,751.0,154
12132,596.0,109
12133,809.0,170
12134,231.0,39
12135,591.0,122
12136,626.0,105
12137,635.0,160
12138,754.0,449
12139,601.0,158
12140,223.0,43
12141,714.0,649
12142,607.0,169
12143,231.0,39
12144,282.0,1999
12145,231.0,39
12146,626.0,105
12147,231.0,39
12148,585.0,117
12149,217.0,45
12150,974.0,1852
12151,231.0,39
12152,1018.0,324
12153,791.0,193
12154,620.0,109
12155,783.0,302
12156,231.0,39
12157,1280.0,461
12158,719.0,148
12159,1034.0,207
12160,615.0,109
12161,1022.0,237
12162,619.0,105
12163,231.0,39
12164,231.0,39
12165,1029.0,203
12166,231.0,39
12167,1040.0,213
12168,231.0,39
12169,231.0,39
12170,231.0,39
12171,628.0,106
12172,226.0,42
12173,628.0,106
12174,592.0,126
12175,601.0,107
12176,635.0,161
12177,615.0,108
12178,592.0,115
12179,794.0,246
12180,618.0,117
12181,231.0,39
12182,231.0,39
12183,801.0,209
12184,583.0,1304
12185,575.0,138
12186,231.0,39
12187,231.0,39
12188,635.0,163
12189,512.0,1506
12190,743.0,499
12191,282.0,1999
12192,618.0,105
12193,746.0,1676
12194,223.0,43
12195,598.0,112
12196,1409.0,245
12197,626.0,97
12198,231.0,39
12199,231.0,39
12200,621.0,232
12201,282.0,1999
12202,591.0,1262
12203,1307.0,232
12204,636.0,156
12205,609.0,110
12206,775.0,181
12207,808.0,178
12208,231.0,39
12209,231.0,39
12210,611.0,108
12211,606.0,104
12212,1165.0,977
12213,627.0,111
12214,626.0,97
12215,1012.0,306
12216,617.0,112
12217,609.0,110
12218,808.0,177
12219,715.0,134
12220,223.0,43
12221,749.0,206
12222,223.0,43
12223,809.0,171
12224,231.0,39
12225,231.0,39
12226,458.0,1999
12227,906.0,845
12228,789.0,269
12229,218.0,44
12230,282.0,1999
12231,1223.0,652
12232,231.0,39
12233,1028.0,274
12234,809.0,172
12235,1033.0,185
12236,1046.0,182
12237,604.0,106
12238,231.0,39
12239,231.0,39
12240,615.0,107
12241,1408.0,253
12242,231.0,39
12243,1048.0,186
12244,627.0,102
12245,609.0,105
12246,585.0,128
12247,1398.0,299
12248,588.0,116
12249,1302.0,258
12250,1861.0,475
12251,282.0,1999
12252,856.0,1134
12253,1087.0,1390
12254,752.0,173
12255,735.0,204
12256,1034.0,242
12257,231.0,39
12258,607.0,110
12259,635.0,160
12260,791.0,260
12261,588.0,125
12262,480.0,1819
12263,592.0,161
12264,633.0,173
12265,804.0,1356
12266,231.0,39
12267,231.0,39
12268,231.0,39
12269,583.0,118
12270,601.0,150
12271,231.0,39
12272,223.0,43
12273,789.0,274
12274,1666.0,278
12275,282.0,1999
12276,771.0,1557
12277,231.0,39
12278,635.0,164
12279,610.0,103
12280,787.0,280
12281,599.0,118
12282,792.0,256
12283,618.0,101
12284,619.0,114
12285,1118.0,1203
12286,231.0,39
12287,739.0,159
12288,628.0,108
12289,732.0,175
12290,616.0,113
12291,217.0,45
12292,231.0,39
12293,231.0,39
12294,590.0,125
12295,595.0,126
12296,231.0,39
12297,618.0,108
12298,980.0,1865
12299,231.0,39
12300,231.0,39
12301,231.0,39
12302,602.0,112
12303,231.0,39
12304,626.0,97
12305,231.0,39
12306,1125.0,234
12307,1304.0,207
12308,768.0,181
12309,609.0,105
12310,226.0,42
12311,231.0,39
12312,1014.0,337
12313,1317.0,252
12314,755.0,187
12315,606.0,126
12316,768.0,190
12317,231.0,39
12318,618.0,101
12319,543.0,1019
12320,605.0,109
12321,373.0,1995
12322,1025.0,232
12323,614.0,102
12324,773.0,191
12325,1031.0,220
12326,1116.0,262
12327,231.0,39
12328,738.0,194
12329,458.0,1999
12330,231.0,39
12331,782.0,305
12332,771.0,361
12333,458.0,1999
12334,609.0,105
12335,605.0,111
12336,1212.0,1927
12337,581.0,125
12338,635.0,164
12339,635.0,160
12340,780.0,315
12341,805.0,193
12342,231.0,39
12343,223.0,43
12344,618.0,106
12345,625.0,102
12346,619.0,109
12347,1306.0,286
12348,767.0,187
12349,721.0,209
12350,1021.0,300
12351,231.0,39
12352,752.0,181
12353,589.0,111
12354,736.0,150
12355,610.0,112
12356,1015.0,278
12357,222.0,43
12358,801.0,211
12359,712.0,382
12360,226.0,42
12361,2311.0,531
12362,1011.0,305
12363,231.0,39
12364,615.0,115
12365,611.0,109
12366,1303.0,251
12367,231.0,39
12368,812.0,158
12369,1036.0,232
12370,231.0,39
12371,568.0,284
12372,809.0,173
12373,605.0,156
12374,582.0,246
12375,810.0,166
12376,636.0,156
12377,793.0,251
12378,592.0,1258
12379,625.0,109
12380,795.0,177
12381,1012.0,299
12382,217.0,45
12383,458.0,1999
12384,231.0,39
12385,699.0,1918
12386,1028.0,272
12387,231.0,39
12388,1308.0,260
12389,636.0,156
12390,1047.0,178
12391,614.0,161
12392,1303.0,260
12393,226.0,42
12394,1031.0,192
12395,1291.0,293
12396,619.0,105
12397,458.0,1999
12398,591.0,124
12399,1041.0,204
12400,231.0,39
12401,769.0,200
12402,595.0,115
12403,231.0,39
12404,231.0,39
12405,231.0,39
12406,807.0,184
12407,231.0,39
12408,608.0,114
12409,1311.0,228
12410,1401.0,296
12411,620.0,109
12412,231.0,39
12413,223.0,43
12414,609.0,105
12415,735.0,145
12416,1229.0,640
12417,226.0,42
12418,614.0,113
12419,1047.0,170
12420,624.0,111
12421,231.0,39
12422,714.0,170
12423,629.0,103
12424,611.0,114
12425,1024.0,290
12426,581.0,124
12427,1317.0,240
12428,626.0,97
12429,605.0,110
12430,614.0,102
12431,231.0,39
12432,226.0,42
12433,1319.0,256
12434,1300.0,265
12435,627.0,101
12436,1023.0,262
12437,231.0,39
12438,611.0,109
12439,635.0,160
12440,593.0,115
12441,698.0,1918
12442,1039.0,211
12443,689.0,262
12444,810.0,164
12445,1035.0,184
12446,1040.0,214
12447,609.0,115
12448,231.0,39
12449,806.0,184
12450,782.0,1496
12451,614.0,102
12452,609.0,110
12453,231.0,39
12454,627.0,102
12455,1291.0,325
12456,745.0,156
12457,605.0,111
12458,231.0,39
12459,706.0,200
12460,659.0,921
12461,618.0,105
12462,231.0,39
12463,1030.0,258
12464,634.0,165
12465,690.0,765
12466,453.0,1954
12467,231.0,39
12468,953.0,647
12469,231.0,39
12470,231.0,39
12471,636.0,156
12472,1320.0,253
12473,231.0,39
12474,1040.0,211
12475,1023.0,237
12476,633.0,172
12477,223.0,43
12478,458.0,1999
12479,792.0,257
12480,1283.0,351
12481,633.0,172
12482,691.0,763
12483,231.0,39
12484,770.0,161
12485,768.0,376
12486,761.0,1606
12487,1035.0,180
12488,599.0,118
12489,231.0,39
12490,231.0,39
12491,592.0,131
12492,620.0,104
12493,620.0,100
12494,231.0,39
12495,636.0,156
12496,1293.0,300
12497,231.0,39
12498,1049.0,160
12499,231.0,39
12500,231.0,39
12501,1032.0,254
12502,748.0,151
12503,635.0,161
12504,627.0,109
12505,1013.0,349
12506,1040.0,205
12507,231.0,39
12508,696.0,228
12509,222.0,43
12510,1035.0,234
12511,763.0,158
12512,231.0,39
12513,626.0,97
12514,1039.0,218
12515,791.0,262
12516,590.0,124
12517,730.0,567
12518,960.0,1969
12519,231.0,39
12520,808.0,178
12521,215.0,45
12522,1027.0,272
12523,1043.0,195
12524,231.0,39
12525,1041.0,207
12526,621.0,110
12527,606.0,104
12528,732.0,159
12529,1303.0,272
12530,784.0,179
12531,1274.0,423
12532,1042.0,199
12533,1546.0,281
12534,231.0,39
12535,1307.0,276
12536,804.0,198
12537,231.0,39
12538,634.0,165
12539,927.0,741
12540,1033.0,247
12541,1029.0,264
12542,1022.0,255
12543,621.0,106
12544,231.0,39
12545,231.0,39
12546,1295.0,290
12547,809.0,173
12548,1034.0,236
12549,1306.0,246
12550,1037.0,227
12551,1318.0,271
12552,606.0,104
12553,602.0,116
12554,612.0,113
12555,1393.0,321
12556,1028.0,219
12557,587.0,123
12558,231.0,39
12559,1035.0,235
12560,231.0,39
12561,798.0,228
12562,231.0,39
12563,231.0,39
12564,620.0,100
12565,231.0,39
12566,419.0,1893
12567,223.0,43
12568,627.0,111
12569,750.0,202
12570,718.0,175
12571,1031.0,256
12572,740.0,154
12573,1303.0,252
12574,1306.0,261
12575,1040.0,225
12576,1318.0,219
12577,601.0,108
12578,631.0,180
12579,282.0,1999
12580,707.0,1865
12581,231.0,39
12582,626.0,97
12583,1043.0,196
12584,1025.0,288
12585,231.0,39
12586,231.0,39
12587,231.0,39
12588,611.0,108
12589,231.0,39
12590,1297.0,283
12591,231.0,39
12592,1026.0,218
12593,808.0,175
12594,1025.0,285
12595,636.0,156
12596,1886.0,357
12597,1038.0,222
12598,217.0,45
12599,231.0,39
12600,611.0,108
12601,1035.0,183
12602,1035.0,235
12603,763.0,268
12604,231.0,39
12605,618.0,114
12606,231.0,39
12607,1193.0,828
12608,609.0,292
12609,793.0,187
12610,635.0,161
12611,752.0,176
12612,231.0,39
12613,571.0,247
12614,575.0,245
12615,773.0,349
12616,231.0,39
12617,231.0,39
12618,760.0,1561
12619,805.0,193
12620,750.0,152
12621,626.0,106
12622,1279.0,339
12623,750.0,200
12624,788.0,276
12625,783.0,300
12626,720.0,618
12627,801.0,211
12628,803.0,200
12629,936.0,1166
12630,766.0,182
12631,231.0,39
12632,777.0,172
12633,231.0,39
12634,1391.0,1063
12635,1112.0,1255
12636,231.0,39
12637,2318.0,1907
12638,1036.0,178
12639,231.0,39
12640,1043.0,197
12641,592.0,117
12642,223.0,43
12643,231.0,39
12644,1041.0,209
12645,713.0,150
12646,1026.0,237
12647,231.0,39
12648,609.0,111
12649,601.0,107
12650,1132.0,1109
12651,616.0,119
12652,757.0,153
12653,609.0,117
12654,1019.0,317
12655,628.0,106
12656,622.0,225
12657,591.0,1263
12658,602.0,183
12659,774.0,347
12660,231.0,39
12661,560.0,251
12662,615.0,107
12663,1258.0,474
12664,1033.0,245
12665,806.0,188
12666,458.0,1999
12667,1300.0,232
12668,806.0,185
12669,599.0,108
12670,231.0,39
12671,231.0,39
12672,806.0,185
12673,805.0,191
12674,1022.0,268
12675,709.0,162
12676,458.0,1999
12677,1039.0,217
12678,614.0,102
12679,1031.0,191
12680,231.0,39
12681,231.0,39
12682,636.0,156
12683,231.0,39
12684,1315.0,279
12685,226.0,42
12686,778.0,177
12687,226.0,42
12688,223.0,43
12689,231.0,39
12690,620.0,100
12691,792.0,258
12692,1879.0,395
12693,1036.0,233
12694,231.0,39
12695,1309.0,228
12696,626.0,108
12697,591.0,124
12698,619.0,113
12699,282.0,1999
12700,231.0,39
12701,634.0,166
12702,899.0,871
12703,1035.0,239
12704,231.0,39
12705,788.0,276
12706,231.0,39
12707,747.0,1645
12708,593.0,121
12709,231.0,39
12710,596.0,122
12711,1042.0,200
12712,790.0,269
12713,907.0,875
12714,231.0,39
12715,701.0,211
12716,231.0,39
12717,231.0,39
12718,1037.0,223
12719,231.0,39
12720,600.0,115
12721,1034.0,222
12722,231.0,39
12723,231.0,39
12724,736.0,143
12725,1306.0,307
12726,786.0,186
12727,231.0,39
12728,805.0,192
12729,959.0,1969
12730,1037.0,221
12731,231.0,39
12732,231.0,39
12733,1031.0,194
12734,603.0,107
12735,627.0,111
12736,231.0,39
12737,231.0,39
12738,231.0,39
12739,231.0,39
12740,231.0,39
12741,611.0,109
12742,1039.0,218
12743,1548.0,274
12744,607.0,110
12745,1017.0,270
12746,611.0,108
12747,1301.0,263
12748,231.0,39
12749,231.0,39
12750,215.0,45
12751,231.0,39
12752,609.0,105
12753,1302.0,255
12754,609.0,105
12755,832.0,1233
12756,729.0,139
12757,579.0,127
12758,231.0,39
12759,231.0,39
12760,598.0,113
12761,804.0,194
12762,605.0,112
12763,626.0,106
12764,231.0,39
12765,765.0,172
12766,1120.0,235
12767,231.0,39
12768,231.0,39
12769,595.0,117
12770,1020.0,311
12771,1378.0,393
12772,231.0,39
12773,603.0,121
12774,632.0,175
12775,623.0,821
12776,1036.0,192
12777,627.0,102
12778,1297.0,279
12779,611.0,109
12780,231.0,39
12781,614.0,102
12782,620.0,109
12783,1120.0,259
12784,1036.0,222
12785,735.0,1733
12786,798.0,228
12787,222.0,43
12788,231.0,39
12789,282.0,1999
12790,801.0,213
12791,627.0,111
12792,564.0,245
12793,805.0,192
12794,618.0,119
12795,231.0,39
12796,231.0,39
12797,606.0,118
12798,231.0,39
12799,1233.0,630
12800,231.0,39
12801,776.0,337
12802,458.0,1999
12803,734.0,151
12804,616.0,120
12805,620.0,100
12806,231.0,39
12807,1282.0,440
12808,231.0,39
12809,765.0,393
12810,587.0,148
12811,610.0,167
12812,1031.0,1612
12813,1048.0,172
12814,1889.0,355
12815,635.0,161
12816,1039.0,187
12817,1033.0,205
12818,991.0,1896
12819,231.0,39
12820,590.0,115
12821,636.0,156
12822,1041.0,204
12823,1027.0,273
12824,584.0,114
12825,1123.0,220
12826,809.0,173
12827,615.0,110
12828,231.0,39
12829,231.0,39
12830,626.0,97
12831,1810.0,356
12832,231.0,39
12833,1130.0,173
12834,231.0,39
12835,581.0,128
12836,231.0,39
12837,458.0,1999
12838,596.0,109
12839,231.0,39
12840,807.0,183
12841,609.0,105
12842,1046.0,176
12843,1300.0,272
12844,750.0,167
12845,231.0,39
12846,780.0,178
12847,636.0,156
12848,635.0,161
12849,807.0,180
12850,635.0,161
12851,620.0,235
12852,583.0,229
12853,631.0,1063
12854,458.0,1999
12855,1118.0,255
12856,983.0,1853
12857,618.0,105
12858,767.0,188
12859,1043.0,193
12860,740.0,146
12861,1037.0,227
12862,603.0,111
12863,600.0,113
12864,231.0,39
12865,600.0,113
12866,618.0,108
12867,616.0,106
12868,1037.0,205
12869,231.0,39
12870,776.0,197
12871,282.0,1999
12872,1019.0,323
12873,231.0,39
12874,231.0,39
12875,726.0,217
12876,1302.0,254
12877,636.0,156
12878,458.0,1999
12879,1585.0,700
12880,231.0,39
12881,231.0,39
12882,1302.0,276
12883,589.0,124
12884,604.0,119
12885,231.0,39
12886,1303.0,309
12887,746.0,163
12888,611.0,109
12889,727.0,144
12890,377.0,1878
12891,614.0,102
12892,579.0,180
12893,627.0,107
12894,223.0,43
12895,617.0,109
12896,1300.0,266
12897,1301.0,276
12898,231.0,39
12899,231.0,39
12900,745.0,203
12901,1030.0,256
12902,226.0,42
12903,693.0,241
12904,519.0,1359
12905,711.0,120
12906,692.0,271
12907,560.0,1419
12908,801.0,210
12909,585.0,127
12910,231.0,39
12911,739.0,195
12912,976.0,483
12913,759.0,1563
12914,1122.0,245
12915,609.0,105
12916,600.0,113
12917,587.0,118
12918,626.0,97
12919,458.0,1999
12920,1026.0,279
12921,1018.0,268
12922,231.0,39
12923,231.0,39
12924,618.0,105
12925,231.0,39
12926,226.0,42
12927,580.0,157
12928,610.0,110
12929,1033.0,240
12930,767.0,161
12931,1020.0,307
12932,808.0,176
12933,485.0,1791
12934,627.0,102
12935,1273.0,402
12936,616.0,115
12937,627.0,101
12938,458.0,1999
12939,568.0,298
12940,636.0,156
12941,747.0,139
12942,458.0,1999
12943,231.0,39
12944,1029.0,233
12945,1027.0,279
12946,231.0,39
12947,282.0,1999
12948,870.0,1002
12949,1038.0,182
12950,627.0,102
12951,1039.0,209
12952,607.0,110
12953,797.0,230
12954,710.0,143
12955,1043.0,196
12956,231.0,39
12957,1406.0,253
12958,1320.0,208
12959,223.0,43
12960,622.0,124
12961,606.0,152
12962,231.0,39
12963,226.0,42
12964,231.0,39
12965,609.0,289
12966,231.0,39
12967,231.0,39
12968,231.0,39
12969,1075.0,484
12970,1876.0,376
12971,231.0,39
12972,1044.0,184
12973,231.0,39
12974,231.0,39
12975,1037.0,226
12976,633.0,171
12977,1046.0,175
12978,282.0,1999
12979,450.0,1969
12980,737.0,208
12981,1138.0,1107
12982,585.0,126
12983,596.0,147
12984,231.0,39
12985,1279.0,399
12986,619.0,113
12987,625.0,109
12988,1298.0,277
12989,1319.0,267
12990,282.0,1999
12991,802.0,206
12992,1290.0,293
12993,231.0,39
12994,795.0,243
12995,619.0,105
12996,621.0,229
12997,231.0,39
12998,231.0,39
12999,231.0,39
13000,231.0,39
13001,620.0,104
13002,231.0,39
13003,582.0,141
13004,231.0,39
13005,625.0,113
13006,790.0,269
13007,563.0,305
13008,729.0,193
13009,1312.0,231
13010,708.0,174
13011,627.0,102
13012,231.0,39
13013,1403.0,265
13014,804.0,198
13015,710.0,285
13016,483.0,1318
13017,226.0,42
13018,677.0,497
13019,635.0,161
13020,231.0,39
13021,593.0,123
13022,627.0,112
13023,610.0,103
13024,231.0,39
13025,231.0,39
13026,742.0,163
13027,231.0,39
13028,231.0,39
13029,231.0,39
13030,1033.0,257
13031,226.0,42
13032,231.0,39
13033,618.0,101
13034,803.0,200
13035,226.0,42
13036,1291.0,289
13037,1026.0,218
13038,226.0,42
13039,231.0,39
13040,605.0,113
13041,609.0,105
13042,1044.0,190
13043,1038.0,218
13044,726.0,154
13045,1020.0,247
13046,231.0,39
13047,1020.0,250
13048,231.0,39
13049,231.0,39
13050,596.0,109
13051,756.0,190
13052,809.0,170
13053,617.0,111
13054,602.0,113
13055,231.0,39
13056,746.0,153
13057,635.0,163
13058,809.0,169
13059,610.0,113
13060,223.0,43
13061,1015.0,308
13062,1309.0,253
13063,757.0,190
13064,231.0,39
13065,1045.0,189
13066,231.0,39
13067,231.0,39
13068,757.0,176
13069,614.0,118
13070,603.0,112
13071,595.0,119
13072,1033.0,249
13073,231.0,39
13074,1030.0,229
13075,1304.0,275
13076,223.0,43
13077,479.0,1558
13078,231.0,39
13079,581.0,124
13080,231.0,39
13081,968.0,1957
13082,1031.0,255
13083,1317.0,249
13084,226.0,42
13085,231.0,39
13086,231.0,39
13087,596.0,109
13088,1031.0,205
13089,231.0,39
13090,968.0,552
13091,231.0,39
13092,588.0,118
13093,231.0,39
13094,231.0,39
13095,858.0,1123
13096,960.0,566
13097,1041.0,204
13098,611.0,118
13099,628.0,115
13100,803.0,201
13101,1037.0,226
13102,627.0,111
13103,609.0,105
13104,588.0,113
13105,770.0,148
13106,223.0,43
13107,595.0,114
13108,231.0,39
13109,458.0,1999
13110,231.0,39
13111,603.0,112
13112,727.0,239
13113,231.0,39
13114,604.0,106
13115,777.0,331
13116,616.0,1136
13117,594.0,158
13118,218.0,44
13119,1032.0,218
13120,426.0,1882
13121,636.0,155
13122,626.0,114
13123,721.0,408
13124,582.0,147
13125,223.0,43
13126,231.0,39
13127,1011.0,301
13128,231.0,39
13129,620.0,100
13130,731.0,140
13131,231.0,39
13132,588.0,1277
13133,618.0,105
13134,1041.0,205
13135,231.0,39
13136,458.0,1999
13137,616.0,113
13138,226.0,42
13139,621.0,113
13140,594.0,116
13141,1043.0,196
13142,767.0,205
13143,231.0,39
13144,231.0,39
13145,231.0,39
13146,608.0,165
13147,1316.0,208
13148,231.0,39
13149,618.0,105
13150,609.0,290
13151,282.0,1999
13152,626.0,97
13153,231.0,39
13154,628.0,106
13155,231.0,39
13156,231.0,39
13157,231.0,39
13158,604.0,172
13159,626.0,105
13160,223.0,43
13161,231.0,39
13162,231.0,39
13163,620.0,100
13164,231.0,39
13165,282.0,1999
13166,1274.0,444
13167,1034.0,193
13168,231.0,39
13169,1038.0,221
13170,231.0,39
13171,986.0,477
13172,594.0,157
13173,605.0,170
13174,712.0,123
13175,231.0,39
13176,913.0,841
13177,231.0,39
13178,217.0,45
13179,597.0,115
13180,626.0,97
13181,1026.0,276
13182,1031.0,256
13183,809.0,170
13184,784.0,297
13185,635.0,164
13186,231.0,39
13187,634.0,166
13188,226.0,42
13189,602.0,150
13190,582.0,1308
13191,610.0,285
13192,282.0,1999
13193,626.0,97
13194,1025.0,230
13195,231.0,39
13196,282.0,1999
13197,618.0,117
13198,231.0,39
13199,1293.0,303
13200,282.0,1999
13201,569.0,178
13202,1035.0,226
13203,636.0,155
13204,725.0,150
13205,634.0,169
13206,698.0,190
13207,231.0,39
13208,618.0,175
13209,610.0,289
13210,635.0,160
13211,231.0,39
13212,282.0,1999
13213,458.0,1999
13214,1049.0,160
13215,809.0,170
13216,721.0,147
13217,606.0,104
13218,1013.0,314
13219,635.0,565
13220,591.0,159
13221,580.0,140
13222,231.0,39
13223,231.0,39
13224,231.0,39
13225,575.0,181
13226,783.0,1498
13227,710.0,139
13228,758.0,199
13229,231.0,39
13230,617.0,112
13231,458.0,1999
13232,582.0,217
13233,1316.0,253
13234,609.0,117
13235,610.0,285
13236,231.0,39
13237,636.0,156
13238,404.0,1688
13239,231.0,39
13240,712.0,194
13241,1119.0,255
13242,1305.0,241
13243,1037.0,225
13244,231.0,39
13245,810.0,167
13246,805.0,189
13247,282.0,1999
13248,1338.0,1961
13249,620.0,110
13250,1030.0,262
13251,223.0,43
13252,742.0,198
13253,1398.0,289
13254,231.0,39
13255,231.0,39
13256,231.0,39
13257,789.0,274
13258,685.0,306
13259,591.0,155
13260,972.0,533
13261,231.0,39
13262,231.0,39
13263,1022.0,249
13264,231.0,39
13265,601.0,108
13266,619.0,106
13267,1028.0,214
13268,733.0,137
13269,231.0,39
13270,609.0,105
13271,1043.0,192
13272,1314.0,283
13273,751.0,196
13274,744.0,154
13275,607.0,110
13276,771.0,182
13277,1001.0,346
13278,626.0,97
13279,628.0,106
13280,231.0,39
13281,759.0,175
13282,1647.0,399
13283,1020.0,254
13284,730.0,150
13285,605.0,110
13286,458.0,1999
13287,231.0,39
13288,805.0,192
13289,231.0,39
13290,806.0,189
13291,231.0,39
13292,620.0,104
13293,603.0,122
13294,231.0,39
13295,1042.0,203
13296,231.0,39
13297,763.0,404
13298,231.0,39
13299,458.0,1999
13300,1281.0,363
13301,634.0,167
13302,231.0,39
13303,620.0,100
13304,617.0,118
13305,587.0,158
13306,636.0,155
13307,740.0,515
13308,434.0,1535
13309,775.0,1537
13310,1307.0,317
13311,593.0,234
13312,617.0,112
13313,620.0,234
13314,589.0,156
13315,231.0,39
13316,697.0,246
13317,808.0,177
13318,231.0,39
13319,231.0,39
13320,617.0,116
13321,628.0,102
13322,768.0,184
13323,607.0,110
13324,770.0,208
13325,223.0,43
13326,634.0,168
13327,1007.0,373
13328,733.0,137
13329,231.0,39
13330,626.0,97
13331,807.0,179
13332,807.0,183
13333,282.0,1999
13334,715.0,185
13335,231.0,39
13336,797.0,229
13337,231.0,39
13338,223.0,43
13339,628.0,106
13340,607.0,110
13341,590.0,117
13342,1408.0,251
13343,582.0,124
13344,743.0,155
13345,231.0,39
13346,231.0,39
13347,1056.0,561
13348,576.0,1177
13349,606.0,104
13350,231.0,39
13351,808.0,177
13352,790.0,268
13353,602.0,150
13354,231.0,39
13355,231.0,39
13356,231.0,39
13357,781.0,312
13358,231.0,39
13359,584.0,418
13360,618.0,116
13361,601.0,119
13362,231.0,39
13363,588.0,150
13364,231.0,39
13365,231.0,39
13366,231.0,39
13367,1021.0,250
13368,1032.0,207
13369,1001.0,407
13370,1184.0,845
13371,1034.0,233
13372,231.0,39
13373,590.0,136
13374,458.0,1999
13375,231.0,39
13376,1016.0,326
13377,596.0,109
13378,806.0,186
13379,231.0,39
13380,231.0,39
13381,231.0,39
13382,728.0,146
13383,734.0,169
13384,231.0,39
13385,608.0,115
13386,591.0,122
13387,231.0,39
13388,226.0,42
13389,231.0,39
13390,231.0,39
13391,616.0,110
13392,231.0,39
13393,583.0,142
13394,231.0,39
13395,589.0,156
13396,1028.0,270
13397,1262.0,454
13398,1119.0,237
13399,610.0,121
13400,636.0,156
13401,226.0,42
13402,577.0,145
13403,231.0,39
13404,458.0,1999
13405,609.0,117
13406,1302.0,256
13407,619.0,114
13408,231.0,39
13409,593.0,123
13410,584.0,114
13411,231.0,39
13412,231.0,39
13413,613.0,116
13414,611.0,109
13415,231.0,39
13416,231.0,39
13417,625.0,110
13418,799.0,223
13419,458.0,1999
13420,619.0,110
13421,621.0,234
13422,731.0,145
13423,231.0,39
13424,603.0,183
13425,223.0,43
13426,1032.0,244
13427,616.0,119
13428,231.0,39
13429,604.0,171
13430,231.0,39
13431,609.0,117
13432,231.0,39
13433,231.0,39
13434,231.0,39
13435,603.0,166
13436,1023.0,259
13437,598.0,113
13438,596.0,182
13439,231.0,39
13440,589.0,111
13441,1018.0,270
13442,1039.0,207
13443,590.0,115
13444,226.0,42
13445,223.0,43
13446,610.0,112
13447,750.0,177
13448,223.0,43
13449,692.0,1950
13450,626.0,97
13451,626.0,105
13452,1029.0,261
13453,606.0,105
13454,231.0,39
13455,282.0,1999
13456,595.0,119
13457,223.0,43
13458,458.0,1999
13459,620.0,100
13460,231.0,39
13461,792.0,255
13462,735.0,161
13463,231.0,39
13464,231.0,39
13465,282.0,1999
13466,626.0,97
13467,231.0,39
13468,1018.0,269
13469,747.0,182
13470,627.0,112
13471,231.0,39
13472,633.0,169
13473,589.0,111
13474,282.0,1999
13475,587.0,118
13476,601.0,119
13477,675.0,533
13478,231.0,39
13479,812.0,158
13480,691.0,508
13481,282.0,1999
13482,282.0,1999
13483,231.0,39
13484,784.0,297
13485,806.0,188
13486,1303.0,254
13487,1543.0,241
13488,231.0,39
13489,458.0,1999
13490,1041.0,206
13491,231.0,39
13492,589.0,122
13493,1027.0,276
13494,231.0,39
13495,635.0,160
13496,635.0,161
13497,231.0,39
13498,226.0,42
13499,894.0,944
13500,1282.0,380
13501,719.0,217
13502,748.0,176
13503,1350.0,526
13504,616.0,114
13505,282.0,1999
13506,803.0,200
13507,223.0,43
13508,231.0,39
13509,621.0,106
13510,458.0,1999
13511,628.0,102
13512,724.0,143
13513,803.0,201
13514,622.0,113
13515,231.0,39
13516,223.0,43
13517,610.0,103
13518,458.0,1999
13519,231.0,39
13520,231.0,39
13521,602.0,114
13522,231.0,39
13523,1033.0,218
13524,603.0,111
13525,1394.0,278
13526,1018.0,262
13527,778.0,184
13528,1037.0,229
13529,231.0,39
13530,736.0,157
13531,1035.0,230
13532,231.0,39
13533,223.0,43
13534,595.0,147
13535,1026.0,284
13536,223.0,43
13537,635.0,163
13538,1028.0,278
13539,1312.0,239
13540,1025.0,225
13541,618.0,101
13542,231.0,39
13543,231.0,39
13544,1035.0,204
13545,569.0,246
13546,594.0,222
13547,598.0,228
13548,282.0,1999
13549,231.0,39
13550,1320.0,690
13551,231.0,39
13552,231.0,39
13553,1115.0,1194
13554,231.0,39
13555,635.0,162
13556,458.0,1999
13557,1301.0,266
13558,1044.0,189
13559,231.0,39
13560,609.0,115
13561,602.0,112
13562,620.0,115
13563,594.0,121
13564,1031.0,249
13565,231.0,39
13566,231.0,39
13567,632.0,175
13568,812.0,158
13569,231.0,39
13570,223.0,43
13571,1044.0,193
13572,630.0,109
13573,1036.0,234
13574,231.0,39
13575,231.0,39
13576,609.0,105
13577,593.0,110
13578,1029.0,246
13579,614.0,115
13580,231.0,39
13581,231.0,39
13582,231.0,39
13583,609.0,105
13584,617.0,112
13585,1030.0,206
